system:index,DOY,ID,MCD12Q1v6,NIR,SWIR1,SWIR2,SWIR3,blue,green,red,.geo
2002_11_01_122_0,305,112.0,12,2277,3195,3279,2449,434,790,1431,
2002_11_01_123_0,305,113.0,12,3703,5062,5476,3967,2355,2740,2459,
2002_11_01_124_0,305,114.0,12,3420,4128,4061,3008,773,1310,1596,
2002_11_01_125_0,305,115.0,12,2875,3821,4383,3351,1917,2035,2084,
2002_11_01_126_0,305,116.0,12,3862,4688,4104,2342,835,1418,1644,
2002_11_01_127_0,305,117.0,12,2598,3698,3423,2079,597,960,1252,
2002_11_01_128_0,305,118.0,12,2643,3228,3162,2132,376,735,728,
2002_11_01_129_0,305,119.0,12,4138,5249,4503,2847,1974,2397,1494,
2002_11_01_130_0,305,120.0,13,1972,2079,1677,1198,917,1086,1186,
2002_11_01_131_0,305,121.0,13,2298,2915,2428,1659,661,1068,1211,
2002_11_01_132_0,305,122.0,13,3043,3847,3400,2254,585,1124,1450,
2002_11_01_133_0,305,123.0,13,3187,3786,3415,2445,697,1183,1544,
2002_11_01_134_0,305,124.0,13,2158,2371,2332,1952,879,1180,1480,
2002_11_01_135_0,305,125.0,13,1106,1335,1203,865,335,490,587,
2002_11_01_136_0,305,126.0,13,1868,2153,2200,1990,999,1362,1645,
2002_11_01_137_0,305,127.0,13,2841,2871,2698,2104,565,963,944,
2002_11_01_138_0,305,128.0,13,4478,4018,2680,1225,567,1012,1056,
2002_11_01_139_0,305,129.0,13,2456,2859,2255,1387,321,682,501,
2002_11_01_140_0,305,130.0,14,2464,2572,2006,1313,632,993,1060,
2002_11_01_141_0,305,131.0,14,5843,5181,4127,2375,4877,5370,5661,
2002_11_01_142_0,305,132.0,14,2471,3267,2644,1558,475,894,1081,
2002_11_01_143_0,305,133.0,14,3694,4766,4463,2615,387,987,1123,
2002_11_01_144_0,305,134.0,14,2907,2810,1994,922,336,655,486,
2002_11_01_145_0,305,135.0,14,5655,5314,4636,3051,4610,5017,5257,
2002_11_01_146_0,305,136.0,14,2243,2960,2302,1289,392,733,702,
2002_11_01_147_0,305,137.0,14,3774,4193,3342,2420,2191,2347,2276,
2002_11_01_148_0,305,138.0,14,2312,2784,1980,1064,476,800,733,
2002_11_01_149_0,305,139.0,14,3310,3803,3020,1659,619,1068,1231,
2002_11_01_150_0,305,140.0,15,6188,4393,3306,2229,6305,6574,7208,
2002_11_01_151_0,305,141.0,15,5160,2747,2038,1471,4667,4751,5752,
2002_11_01_152_0,305,142.0,15,8168,4890,3681,2221,5882,6095,8128,
2002_11_01_153_0,305,143.0,15,7110,1882,500,270,5303,5788,8339,
2002_11_01_154_0,305,144.0,15,5358,2747,2038,1471,4667,4751,5654,
2002_11_01_155_0,305,145.0,15,5530,1677,559,397,5306,5768,6537,
2002_11_01_156_0,305,146.0,15,7167,2181,371,191,7013,7449,8537,
2002_11_01_157_0,305,147.0,15,6466,2472,508,186,7150,7456,7602,
2002_11_01_158_0,305,148.0,15,4739,3179,1441,679,4679,4739,5031,
2002_11_01_159_0,305,149.0,15,6745,4796,1794,895,6766,6914,6926,
2002_11_01_160_0,305,150.0,16,1710,1981,2019,1670,1512,1664,1601,
2002_11_01_161_0,305,151.0,16,6134,3965,3423,2247,4273,4416,6001,
2002_11_01_162_0,305,152.0,16,7476,5423,3810,2096,7068,7407,7669,
2002_11_01_163_0,305,153.0,16,6341,6300,5224,3870,5991,6321,6323,
2002_11_01_164_0,305,154.0,16,4379,4133,3864,3067,3503,3707,4340,
2002_11_01_165_0,305,155.0,16,4763,1798,1050,644,2691,2803,4838,
2002_11_01_166_0,305,156.0,16,4877,3043,2572,1824,3128,3215,4864,
2002_11_01_167_0,305,157.0,16,3750,2349,1825,1410,3357,3559,4217,
2002_11_01_168_0,305,158.0,16,1559,1241,1106,932,1039,1230,1599,
2002_11_01_169_0,305,159.0,16,1707,2566,2022,1324,474,1000,1101,
2002_11_01_170_0,305,160.0,17,976,694,633,480,1163,1448,1400,
2002_11_01_171_0,305,161.0,17,703,82,92,6,595,1003,1095,
2002_11_01_172_0,305,162.0,17,121,176,212,144,484,263,151,
2002_11_01_173_0,305,163.0,17,-19,-21,135,88,109,55,-5,
2002_11_01_174_0,305,164.0,17,821,786,812,722,1000,1304,979,
2002_11_01_175_0,305,165.0,17,1006,228,253,177,650,1172,1559,
2002_11_01_176_0,305,166.0,17,-3,19,48,9,199,117,26,
2002_11_01_177_0,305,167.0,17,870,549,326,79,597,917,1015,
2002_11_01_178_0,305,168.0,17,139,252,294,248,592,862,471,
2002_11_01_179_0,305,169.0,17,1763,2488,2414,1883,571,1080,945,
2002_11_09_10_0,313,0.0,1,4502,4382,3375,2182,3970,4062,4135,
2002_11_09_11_0,313,1.0,1,8506,6169,4183,2264,6836,6983,8315,
2002_11_09_12_0,313,2.0,1,1279,1447,923,310,160,359,319,
2002_11_09_13_0,313,3.0,1,7512,5330,4328,2557,4695,4885,7036,
2002_11_09_14_0,313,4.0,1,4148,5011,3505,2106,4877,4957,3806,
2002_11_09_15_0,313,5.0,1,4683,4265,3344,2336,2757,2936,3500,
2002_11_09_16_0,313,6.0,1,5482,5172,3850,2442,4269,4447,4815,
2002_11_09_17_0,313,7.0,1,8205,6185,4692,2741,6349,6632,8239,
2002_11_09_18_0,313,8.0,1,6431,5907,5046,3369,5098,5270,5730,
2002_11_09_19_0,313,9.0,1,6584,6556,4623,2666,6144,6490,6038,
2002_11_09_20_0,313,10.0,2,5460,4125,3143,2104,1694,1967,2426,
2002_11_09_21_0,313,11.0,2,5528,5678,4976,3723,4293,4543,4047,
2002_11_09_22_0,313,12.0,2,4640,4198,2703,1868,1278,1645,1614,
2002_11_09_23_0,313,13.0,2,4137,3591,2242,1258,3465,3523,3477,
2002_11_09_24_0,313,14.0,2,2712,2524,1529,675,382,623,186,
2002_11_09_25_0,313,15.0,2,3822,3667,1889,586,218,525,291,
2002_11_09_26_0,313,16.0,2,3703,3669,1925,623,309,608,348,
2002_11_09_27_0,313,17.0,2,2723,2763,1340,371,218,432,281,
2002_11_09_28_0,313,18.0,2,3462,3112,1527,485,170,451,230,
2002_11_09_29_0,313,19.0,2,3443,3589,1947,711,458,692,415,
2002_11_09_30_0,313,20.0,3,6880,6409,5642,3589,6040,6232,6397,
2002_11_09_31_0,313,21.0,3,3032,3405,2197,1109,3643,3820,2229,
2002_11_09_32_0,313,22.0,3,5099,4640,3554,1875,4601,4762,4716,
2002_11_09_33_0,313,23.0,3,5913,4778,3239,1802,5050,5218,5613,
2002_11_09_34_0,313,24.0,3,5876,4730,1567,681,5613,5646,5689,
2002_11_09_35_0,313,25.0,3,4696,3816,3249,2090,3158,3297,4162,
2002_11_09_36_0,313,26.0,3,6797,5515,4102,2071,5798,6094,6621,
2002_11_09_37_0,313,27.0,3,6883,5515,4102,2071,5798,6094,6707,
2002_11_09_38_0,313,28.0,3,3109,2947,2014,1167,87,793,2409,
2002_11_09_39_0,313,29.0,3,5573,4681,3429,1865,4546,4673,5256,
2002_11_09_40_0,313,30.0,4,4997,4644,2714,1033,349,1023,565,
2002_11_09_41_0,313,31.0,4,3496,3502,2436,1223,525,910,844,
2002_11_09_42_0,313,32.0,4,4154,3610,2620,1411,297,690,467,
2002_11_09_43_0,313,33.0,4,2656,2896,1911,767,251,551,446,
2002_11_09_44_0,313,34.0,4,2512,2977,1971,884,257,548,506,
2002_11_09_45_0,313,35.0,4,3313,4165,3472,2027,577,957,1080,
2002_11_09_46_0,313,36.0,4,3632,3365,1846,629,200,642,337,
2002_11_09_47_0,313,37.0,4,2830,3056,2076,944,442,797,673,
2002_11_09_48_0,313,38.0,4,1876,2624,2408,1535,330,580,656,
2002_11_09_49_0,313,39.0,4,2614,3052,2204,1058,402,720,651,
2002_11_09_50_0,313,40.0,5,3888,3845,2286,873,238,721,493,
2002_11_09_51_0,313,41.0,5,2562,2908,2063,914,191,538,407,
2002_11_09_52_0,313,42.0,5,2797,2593,1459,562,150,444,246,
2002_11_09_53_0,313,43.0,5,3671,4091,3104,1507,453,903,769,
2002_11_09_54_0,313,44.0,5,3139,3233,1803,581,142,566,333,
2002_11_09_55_0,313,45.0,5,3509,2461,1871,1033,1404,1419,2343,
2002_11_09_56_0,313,46.0,5,1683,2524,2335,1377,270,508,479,
2002_11_09_57_0,313,47.0,5,2261,2925,2250,1156,243,539,585,
2002_11_09_58_0,313,48.0,5,2107,2359,1854,806,213,482,308,
2002_11_09_59_0,313,49.0,5,3775,4419,3118,1408,381,911,722,
2002_11_09_60_0,313,50.0,6,1237,1510,1192,703,653,676,784,
2002_11_09_61_0,313,51.0,6,4702,4411,3745,2698,1757,1962,2945,
2002_11_09_62_0,313,52.0,6,3707,4043,2692,1133,267,731,576,
2002_11_09_63_0,313,53.0,6,6836,2171,1692,1134,1579,1539,6617,
2002_11_09_64_0,313,54.0,6,2089,1560,759,269,646,637,1008,
2002_11_09_65_0,313,55.0,6,3457,3561,2483,1363,2318,2405,2280,
2002_11_09_66_0,313,56.0,6,6710,6485,5990,4642,5326,5633,5889,
2002_11_09_67_0,313,57.0,6,3862,4067,3021,1639,295,818,613,
2002_11_09_68_0,313,58.0,6,3528,2421,1544,705,1270,1324,2221,
2002_11_09_69_0,313,59.0,6,5091,5152,4376,3229,4529,4534,4164,
2002_11_09_70_0,313,60.0,7,3252,3638,2748,1450,337,782,871,
2002_11_09_71_0,313,61.0,7,3070,3857,3169,1498,309,742,638,
2002_11_09_72_0,313,62.0,7,3690,4142,3049,1291,347,860,651,
2002_11_09_73_0,313,63.0,7,1462,1860,1552,814,211,432,395,
2002_11_09_74_0,313,64.0,7,3955,4343,3114,1345,378,898,760,
2002_11_09_75_0,313,65.0,7,1331,1629,1928,1550,602,835,1019,
2002_11_09_76_0,313,66.0,7,6353,3968,2356,1055,4528,4567,6156,
2002_11_09_77_0,313,67.0,7,2598,2686,2084,1004,208,520,398,
2002_11_09_78_0,313,68.0,7,2950,3143,2475,1387,253,580,507,
2002_11_09_79_0,313,69.0,7,1276,1869,1785,1110,220,429,482,
2002_11_09_80_0,313,70.0,8,3101,3746,2707,1360,310,733,857,
2002_11_09_81_0,313,71.0,8,2732,3365,2417,1137,191,546,816,
2002_11_09_82_0,313,72.0,8,3487,3541,2437,989,226,641,434,
2002_11_09_83_0,313,73.0,8,4059,4385,3748,2638,2234,2415,2286,
2002_11_09_84_0,313,74.0,8,3686,3644,2079,742,283,800,625,
2002_11_09_85_0,313,75.0,8,3129,3377,2557,1339,239,636,487,
2002_11_09_86_0,313,76.0,8,2145,2157,1645,789,291,524,631,
2002_11_09_87_0,313,77.0,8,2814,2170,1274,587,830,880,528,
2002_11_09_88_0,313,78.0,8,1645,1837,1076,335,147,380,337,
2002_11_09_89_0,313,79.0,8,3467,4350,4057,2924,1051,1508,1720,
2002_11_09_90_0,313,80.0,9,3180,3756,3533,2064,490,890,1180,
2002_11_09_91_0,313,81.0,9,3112,3248,2219,1012,239,638,286,
2002_11_09_92_0,313,82.0,9,3040,3853,3059,1696,416,920,911,
2002_11_09_93_0,313,83.0,9,3105,3923,3118,1561,379,780,966,
2002_11_09_94_0,313,84.0,9,2393,2600,1899,1079,260,597,583,
2002_11_09_95_0,313,85.0,9,2346,3803,3633,2284,655,1145,659,
2002_11_09_96_0,313,86.0,9,4496,4595,3983,2779,3925,3973,3731,
2002_11_09_97_0,313,87.0,9,2509,3036,2405,1309,194,538,547,
2002_11_09_98_0,313,88.0,9,3244,3793,2951,1719,367,817,1007,
2002_11_09_99_0,313,89.0,9,3373,4029,3333,1981,467,999,1008,
2002_11_09_100_0,313,90.0,10,1907,2012,999,474,795,818,854,
2002_11_09_101_0,313,91.0,10,1641,2115,1958,1333,377,659,723,
2002_11_09_102_0,313,92.0,10,2212,2695,2234,1313,282,538,554,
2002_11_09_103_0,313,93.0,10,2502,3300,2951,1707,390,731,791,
2002_11_09_104_0,313,94.0,10,2617,3440,2973,1506,338,818,831,
2002_11_09_105_0,313,95.0,10,2673,3154,2842,1866,451,866,944,
2002_11_09_106_0,313,96.0,10,2543,3690,3293,1991,524,930,776,
2002_11_09_107_0,313,97.0,10,1664,2503,2104,1372,245,516,522,
2002_11_09_108_0,313,98.0,10,2898,3142,2233,1003,231,571,488,
2002_11_09_109_0,313,99.0,10,6337,4492,3538,1919,2890,3153,5478,
2002_11_09_110_0,313,100.0,11,2926,3249,1759,595,152,518,235,
2002_11_09_111_0,313,101.0,11,1006,1424,876,332,491,895,1261,
2002_11_09_112_0,313,102.0,11,2234,3114,2749,1421,522,777,785,
2002_11_09_113_0,313,103.0,11,2821,2542,1338,547,599,856,847,
2002_11_09_114_0,313,104.0,11,2172,1050,903,413,212,319,296,
2002_11_09_115_0,313,105.0,11,1707,1825,1243,645,1216,1258,1098,
2002_11_09_116_0,313,106.0,11,3498,4011,3449,2211,653,1195,1192,
2002_11_09_117_0,313,107.0,11,3270,1400,775,228,116,500,284,
2002_11_09_118_0,313,108.0,11,3545,4297,2740,1130,291,801,614,
2002_11_09_119_0,313,109.0,11,2364,1112,567,122,415,868,265,
2002_11_09_120_0,313,110.0,12,2233,2635,2296,1615,437,794,921,
2002_11_09_121_0,313,111.0,12,4167,3952,2975,1634,667,1157,984,
2002_11_09_122_0,313,112.0,12,3447,4601,4641,3503,698,1311,2340,
2002_11_09_123_0,313,113.0,12,3340,4119,3794,2076,409,978,1050,
2002_11_09_124_0,313,114.0,12,2667,3257,3064,2168,544,983,1157,
2002_11_09_125_0,313,115.0,12,2985,3945,4496,3927,875,1559,2044,
2002_11_09_126_0,313,116.0,12,3001,3836,3509,2007,630,1099,1227,
2002_11_09_127_0,313,117.0,12,3402,4542,4619,3408,895,1385,1913,
2002_11_09_128_0,313,118.0,12,3212,4018,3591,2179,478,1001,1170,
2002_11_09_129_0,313,119.0,12,2546,3717,4044,2831,434,957,1491,
2002_11_09_130_0,313,120.0,13,1715,1834,1433,950,397,618,656,
2002_11_09_131_0,313,121.0,13,5056,4979,3935,2454,4245,4331,4136,
2002_11_09_132_0,313,122.0,13,3019,3592,3236,2386,618,1090,1560,
2002_11_09_133_0,313,123.0,13,3698,3875,3296,2238,902,1401,1855,
2002_11_09_134_0,313,124.0,13,1892,2253,2068,1569,676,939,1268,
2002_11_09_135_0,313,125.0,13,3226,1968,1737,1248,1227,1297,2748,
2002_11_09_136_0,313,126.0,13,2467,2958,2944,2483,1211,1689,2161,
2002_11_09_137_0,313,127.0,13,2990,3342,3139,2298,706,1171,1672,
2002_11_09_138_0,313,128.0,13,4036,4288,2975,1837,1023,1402,517,
2002_11_09_139_0,313,129.0,13,3791,3806,3066,1866,455,982,948,
2002_11_09_140_0,313,130.0,14,2232,2218,1571,842,312,599,609,
2002_11_09_141_0,313,131.0,14,6508,6218,5657,4115,5805,5963,5798,
2002_11_09_142_0,313,132.0,14,2806,2823,2521,1831,524,904,1004,
2002_11_09_143_0,313,133.0,14,3129,3807,3308,1766,385,845,687,
2002_11_09_144_0,313,134.0,14,6355,5580,4078,2120,5205,5357,5483,
2002_11_09_145_0,313,135.0,14,7164,6708,6419,4560,6212,6461,6594,
2002_11_09_146_0,313,136.0,14,1382,1885,1438,904,673,769,546,
2002_11_09_147_0,313,137.0,14,2386,3298,2227,1162,251,645,87,
2002_11_09_148_0,313,138.0,14,1894,1985,1321,621,205,454,390,
2002_11_09_149_0,313,139.0,14,2608,2733,2279,1566,1681,1704,1821,
2002_11_09_150_0,313,140.0,15,8390,6993,5322,3605,7455,7622,8454,
2002_11_09_151_0,313,141.0,15,8032,2362,603,263,6106,6379,9114,
2002_11_09_152_0,313,142.0,15,6520,1502,585,416,5664,6049,8028,
2002_11_09_153_0,313,143.0,15,3323,3031,2153,1449,3996,4229,3526,
2002_11_09_154_0,313,144.0,15,5562,2390,682,329,6464,6860,6357,
2002_11_09_155_0,313,145.0,15,5775,1460,634,443,5151,5565,7016,
2002_11_09_156_0,313,146.0,15,7103,2700,1267,868,6314,6833,8308,
2002_11_09_157_0,313,147.0,15,5442,4241,2115,1186,5345,5469,5500,
2002_11_09_158_0,313,148.0,15,0,7920,5899,3553,8345,8660,9856,
2002_11_09_159_0,313,149.0,15,6134,5245,3510,2159,5821,6013,6168,
2002_11_09_160_0,313,150.0,16,1140,1553,1351,1061,1479,1534,1086,
2002_11_09_161_0,313,151.0,16,491,1366,1435,1141,193,434,200,
2002_11_09_162_0,313,152.0,16,7014,5809,4447,2501,6445,6780,7215,
2002_11_09_163_0,313,153.0,16,4554,3699,3177,2682,5142,5313,5232,
2002_11_09_164_0,313,154.0,16,2639,2740,2509,1969,2404,2511,2492,
2002_11_09_165_0,313,155.0,16,2084,1715,1590,1314,1304,1630,1944,
2002_11_09_166_0,313,156.0,16,2425,3194,3319,2660,881,1579,2011,
2002_11_09_167_0,313,157.0,16,5461,4459,3689,2388,4417,4503,5420,
2002_11_09_168_0,313,158.0,16,1419,1551,1572,1355,1117,1357,1588,
2002_11_09_169_0,313,159.0,16,584,2753,2928,2764,867,1541,966,
2002_11_09_170_0,313,160.0,17,1469,1084,909,619,1569,1749,1949,
2002_11_09_171_0,313,161.0,17,906,432,408,375,980,1392,1463,
2002_11_09_172_0,313,162.0,17,-52,-3,97,68,337,121,-4,
2002_11_09_173_0,313,163.0,17,-35,-19,259,158,67,6,-51,
2002_11_09_174_0,313,164.0,17,264,289,289,293,519,759,539,
2002_11_09_175_0,313,165.0,17,1517,713,734,739,1199,1796,1953,
2002_11_09_176_0,313,166.0,17,-3,-9,276,221,96,84,16,
2002_11_09_177_0,313,167.0,17,6226,5668,4587,3308,5272,5627,6041,
2002_11_09_178_0,313,168.0,17,83,11,55,58,10,206,189,
2002_11_09_179_0,313,169.0,17,663,2246,2117,1507,562,1026,906,
2002_11_17_10_0,321,0.0,1,3141,2717,1516,794,2640,2695,2734,
2002_11_17_11_0,321,1.0,1,4104,4428,2915,1635,3973,4014,3467,
2002_11_17_12_0,321,2.0,1,2150,2069,1629,898,437,722,692,
2002_11_17_13_0,321,3.0,1,5925,5656,4583,2972,5242,5412,5347,
2002_11_17_14_0,321,4.0,1,5261,4663,2340,1205,4754,4839,4849,
2002_11_17_15_0,321,5.0,1,7021,5496,3947,1910,5709,5918,6902,
2002_11_17_16_0,321,6.0,1,6379,6050,4794,3197,5588,5755,5981,
2002_11_17_17_0,321,7.0,1,5419,4610,2738,1249,5680,5690,5512,
2002_11_17_18_0,321,8.0,1,5090,3853,2709,1504,3693,3742,4645,
2002_11_17_19_0,321,9.0,1,8302,7626,5736,3228,7142,7500,7895,
2002_11_17_20_0,321,10.0,2,3609,3231,1578,493,142,405,205,
2002_11_17_21_0,321,11.0,2,3605,3539,1858,615,190,474,266,
2002_11_17_22_0,321,12.0,2,5203,4387,2168,681,706,927,503,
2002_11_17_23_0,321,13.0,2,1929,2142,1454,957,1015,1013,693,
2002_11_17_24_0,321,14.0,2,3601,3503,2147,836,226,574,360,
2002_11_17_25_0,321,15.0,2,3608,3434,1705,503,179,440,224,
2002_11_17_26_0,321,16.0,2,3609,3642,1936,577,275,583,357,
2002_11_17_27_0,321,17.0,2,3035,3221,1621,489,222,473,279,
2002_11_17_28_0,321,18.0,2,3408,2971,1345,354,130,366,224,
2002_11_17_29_0,321,19.0,2,3660,3618,1905,575,217,520,299,
2002_11_17_30_0,321,20.0,3,3300,3143,1896,968,321,706,513,
2002_11_17_31_0,321,21.0,3,2782,2627,1528,777,159,439,314,
2002_11_17_32_0,321,22.0,3,3559,3356,2768,2207,2657,2660,2782,
2002_11_17_33_0,321,23.0,3,5938,5013,3805,2473,5279,5380,5798,
2002_11_17_34_0,321,24.0,3,1882,2522,1695,971,2504,2377,1108,
2002_11_17_35_0,321,25.0,3,3806,3478,2576,1766,1616,1769,1882,
2002_11_17_36_0,321,26.0,3,3265,2916,2359,1475,2599,2642,2803,
2002_11_17_37_0,321,27.0,3,1716,2977,2365,1459,2473,2508,1295,
2002_11_17_38_0,321,28.0,3,5192,5099,4288,3245,3793,3979,3943,
2002_11_17_39_0,321,29.0,3,3312,3356,2768,2207,2657,2660,2499,
2002_11_17_40_0,321,30.0,4,4262,3741,2082,727,266,721,405,
2002_11_17_41_0,321,31.0,4,3430,3757,2585,1237,384,789,665,
2002_11_17_42_0,321,32.0,4,3165,3212,2518,1612,305,655,518,
2002_11_17_43_0,321,33.0,4,2978,3500,2608,1315,1067,1203,675,
2002_11_17_44_0,321,34.0,4,2427,3487,2520,1180,472,816,529,
2002_11_17_45_0,321,35.0,4,2825,3401,2559,1309,437,793,826,
2002_11_17_46_0,321,36.0,4,3320,3064,1557,428,150,472,278,
2002_11_17_47_0,321,37.0,4,2957,2722,1408,487,238,588,356,
2002_11_17_48_0,321,38.0,4,2375,3375,2944,1811,437,780,821,
2002_11_17_49_0,321,39.0,4,2717,2604,1479,589,259,647,405,
2002_11_17_50_0,321,40.0,5,3609,2846,1792,936,369,719,1391,
2002_11_17_51_0,321,41.0,5,2909,3687,2896,1391,292,755,695,
2002_11_17_52_0,321,42.0,5,3508,3345,2059,799,206,615,378,
2002_11_17_53_0,321,43.0,5,3305,3425,2331,960,158,576,446,
2002_11_17_54_0,321,44.0,5,3772,3757,2145,690,217,691,441,
2002_11_17_55_0,321,45.0,5,1906,2002,1009,426,1628,1610,1085,
2002_11_17_56_0,321,46.0,5,2717,3887,3312,1999,412,799,740,
2002_11_17_57_0,321,47.0,5,3196,3899,3217,1761,332,776,664,
2002_11_17_58_0,321,48.0,5,2510,3347,2623,1218,309,686,540,
2002_11_17_59_0,321,49.0,5,3440,3721,2376,926,249,669,468,
2002_11_17_60_0,321,50.0,6,1033,1535,1320,789,157,232,278,
2002_11_17_61_0,321,51.0,6,6353,4153,3292,1955,3467,3489,5812,
2002_11_17_62_0,321,52.0,6,2713,3116,1929,716,160,454,345,
2002_11_17_63_0,321,53.0,6,1059,1255,1092,707,149,199,206,
2002_11_17_64_0,321,54.0,6,2545,3308,2565,1245,321,629,693,
2002_11_17_65_0,321,55.0,6,2964,2990,2201,1361,645,895,1749,
2002_11_17_66_0,321,56.0,6,4940,4908,4348,3101,4944,4906,4235,
2002_11_17_67_0,321,57.0,6,3124,3105,2505,1750,1827,1849,1887,
2002_11_17_68_0,321,58.0,6,3275,3572,2443,1133,279,599,684,
2002_11_17_69_0,321,59.0,6,4886,4910,4101,2653,3932,4070,3865,
2002_11_17_70_0,321,60.0,7,2722,2882,1955,897,205,507,467,
2002_11_17_71_0,321,61.0,7,2356,2820,2244,1058,276,621,600,
2002_11_17_72_0,321,62.0,7,2493,3191,2484,1032,258,584,445,
2002_11_17_73_0,321,63.0,7,1542,2007,1730,968,190,395,397,
2002_11_17_74_0,321,64.0,7,2651,3262,2369,975,265,572,470,
2002_11_17_75_0,321,65.0,7,1924,2453,2927,2581,943,1272,1533,
2002_11_17_76_0,321,66.0,7,3443,3317,2048,1062,953,1082,1054,
2002_11_17_77_0,321,67.0,7,3278,3682,2934,1501,331,784,661,
2002_11_17_78_0,321,68.0,7,2730,2975,2204,1137,207,484,458,
2002_11_17_79_0,321,69.0,7,2068,2761,2827,1916,336,637,817,
2002_11_17_80_0,321,70.0,8,4624,5379,5026,3777,4492,4805,3914,
2002_11_17_81_0,321,71.0,8,3219,3782,3025,1568,341,851,725,
2002_11_17_82_0,321,72.0,8,4094,4019,2988,1377,309,769,525,
2002_11_17_83_0,321,73.0,8,3867,3884,2690,1377,1355,1562,1359,
2002_11_17_84_0,321,74.0,8,4665,3970,2715,1576,1298,1641,1999,
2002_11_17_85_0,321,75.0,8,3342,3143,2169,1002,223,573,388,
2002_11_17_86_0,321,76.0,8,1537,1486,1059,471,182,329,303,
2002_11_17_87_0,321,77.0,8,3547,2317,1527,822,469,760,508,
2002_11_17_88_0,321,78.0,8,2733,2966,1796,752,219,591,283,
2002_11_17_89_0,321,79.0,8,2243,2705,2488,1770,414,714,958,
2002_11_17_90_0,321,80.0,9,3157,4652,4628,2967,810,1181,1467,
2002_11_17_91_0,321,81.0,9,2745,2618,1552,582,147,424,239,
2002_11_17_92_0,321,82.0,9,2147,2872,1828,815,206,549,947,
2002_11_17_93_0,321,83.0,9,3620,4653,3718,1906,443,904,852,
2002_11_17_94_0,321,84.0,9,2478,3224,2465,1513,336,756,667,
2002_11_17_95_0,321,85.0,9,3319,3836,3271,2045,1826,1946,1713,
2002_11_17_96_0,321,86.0,9,1697,1599,969,502,665,645,571,
2002_11_17_97_0,321,87.0,9,3920,4636,4092,2593,514,1020,1024,
2002_11_17_98_0,321,88.0,9,2529,3030,2629,1693,378,705,786,
2002_11_17_99_0,321,89.0,9,3613,4084,3330,2018,438,965,1001,
2002_11_17_100_0,321,90.0,10,2113,2189,1411,587,487,651,858,
2002_11_17_101_0,321,91.0,10,1628,1909,1706,1074,307,548,585,
2002_11_17_102_0,321,92.0,10,1692,2279,2101,1560,1149,1250,1103,
2002_11_17_103_0,321,93.0,10,2648,3925,3830,2544,1192,1379,866,
2002_11_17_104_0,321,94.0,10,1948,2016,1759,834,234,459,843,
2002_11_17_105_0,321,95.0,10,3436,3955,3535,2418,587,1093,1461,
2002_11_17_106_0,321,96.0,10,3160,3116,2301,1367,2754,2826,2867,
2002_11_17_107_0,321,97.0,10,1591,2090,2061,1552,314,548,600,
2002_11_17_108_0,321,98.0,10,3713,4010,2976,1420,310,807,813,
2002_11_17_109_0,321,99.0,10,2837,3481,2908,1673,396,766,1031,
2002_11_17_110_0,321,100.0,11,4640,4242,2528,962,312,783,522,
2002_11_17_111_0,321,101.0,11,1680,3182,2040,825,349,814,976,
2002_11_17_112_0,321,102.0,11,2719,3705,3249,1717,320,721,750,
2002_11_17_113_0,321,103.0,11,972,864,527,226,552,537,386,
2002_11_17_114_0,321,104.0,11,1530,959,796,337,141,255,211,
2002_11_17_115_0,321,105.0,11,2383,2156,1421,902,1474,1631,1405,
2002_11_17_116_0,321,106.0,11,2781,3129,2417,1340,284,734,695,
2002_11_17_117_0,321,107.0,11,1874,1975,1093,476,211,510,379,
2002_11_17_118_0,321,108.0,11,3867,4258,2741,1139,317,814,674,
2002_11_17_119_0,321,109.0,11,1525,2939,1625,559,248,571,941,
2002_11_17_120_0,321,110.0,12,3299,3161,2770,2073,1630,1809,2206,
2002_11_17_121_0,321,111.0,12,2436,3365,3392,2435,499,870,1283,
2002_11_17_122_0,321,112.0,12,2874,3722,4032,3225,594,1070,1654,
2002_11_17_123_0,321,113.0,12,4098,4460,4235,2405,505,1078,1126,
2002_11_17_124_0,321,114.0,12,3193,3906,3683,2598,1131,1457,1675,
2002_11_17_125_0,321,115.0,12,2465,2513,2712,2041,1377,1404,1638,
2002_11_17_126_0,321,116.0,12,3470,4016,3307,1739,820,1274,1512,
2002_11_17_127_0,321,117.0,12,4011,4559,4522,3216,1492,1908,2234,
2002_11_17_128_0,321,118.0,12,2279,2848,2650,1706,338,671,826,
2002_11_17_129_0,321,119.0,12,2869,3962,3571,2214,376,894,1545,
2002_11_17_130_0,321,120.0,13,2805,2977,2367,1668,801,1167,1290,
2002_11_17_131_0,321,121.0,13,3204,2983,2740,2112,1723,1897,2191,
2002_11_17_132_0,321,122.0,13,3363,4056,3669,2720,766,1257,1763,
2002_11_17_133_0,321,123.0,13,3135,3240,2681,1780,667,1081,1357,
2002_11_17_134_0,321,124.0,13,2052,2459,2353,1852,812,1118,1462,
2002_11_17_135_0,321,125.0,13,2052,2484,2437,2034,720,953,1116,
2002_11_17_136_0,321,126.0,13,1772,2028,2017,1730,850,1182,1543,
2002_11_17_137_0,321,127.0,13,3424,3353,3440,2728,762,1285,1445,
2002_11_17_138_0,321,128.0,13,3479,3527,2184,913,292,720,511,
2002_11_17_139_0,321,129.0,13,3181,3418,2715,1715,392,820,774,
